"gid","survey_gid","description","source","accuracy","the_geom","object_id","mat_type","mat_tech","mat_prop","llrs","llrs_duct","height","height2","yr_built","occupy","occupy_dt","position","plan_shape","str_irreg","str_irreg_dt","str_irreg_type","str_irreg_2","str_irreg_dt_2","str_irreg_type_2","nonstrcexw","roof_shape","roofcovmat","roofsysmat","roofsystyp","roof_conn","floor_mat","floor_type","floor_conn","foundn_sys","build_type","build_subtype","vuln","comment","rrvs_status","vuln_1","vuln_2","height_1","height_2","height2_1","height2_2","year_1","year_2","object_id1","mat_type_bp","mat_tech_bp","mat_prop_bp","llrs_bp","llrs_duct_bp","height_bp","height2_bp","yr_built_bp","occupy_bp","occupy_dt_bp","position_bp","plan_shape_bp","str_irreg_bp","str_irreg_dt_bp","str_irreg_type_bp","str_irreg_2_bp","str_irreg_dt_2_bp","str_irreg_type_2_bp","nonstrcexw_bp","roof_shape_bp","roofcovmat_bp","roofsysmat_bp","roofsystyp_bp","roof_conn_bp","floor_mat_bp","floor_type_bp","floor_conn_bp","foundn_sys_bp","build_type_bp","build_subtype_bp","vuln_bp","yr_built_vt","yr_built_vt1","object_id2","mat_type_src","mat_tech_src","mat_prop_src","llrs_src","llrs_duct_src","height_src","height2_src","yr_built_src","occupy_src","occupy_dt_src","position_src","plan_shape_src","str_irreg_src","str_irreg_dt_src","str_irreg_type_src","str_irreg_2_src","str_irreg_dt_2_src","str_irreg_type_2_src","nonstrcexw_src","roof_shape_src","roofcovmat_src","roofsysmat_src","roofsystyp_src","roof_conn_src","floor_mat_src","floor_type_src","floor_conn_src","foundn_sys_src","build_type_src","build_subtype_src","vuln_src","lon","lat"
38756,9,"","OSM","","0106000020E61000000100000001030000000100000005000000505E1A75E3E251C0F44EAA22818340C044DBD6BBE4E251C0F415A4198B8340C0E654D746E1E251C0E27668588C8340C02878AFFFDFE251C0E1AF6E61828340C0505E1A75E3E251C0F44EAA22818340C0",38756,"CR","CIP","MATP99","LWAL","DU99","H","HB99","Y99","RES","RES2F","BPD","PLFR","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWSL","RSH1","RMT99","RSM99","RST99","RWCP","FC","FC1","FWCP","FOS99","","","V99","","COMPLETED","","","23","","99","","99","",38756,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",38756,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5450663210625","-33.0275494387015"
38775,9,"","OSM","","0106000020E61000000100000001030000000100000005000000B9FC87F4DBE551C0C579933A5C8540C026A54522D9E551C0ADF886C2678540C04BB846BAD5E551C0FCE3BD6A658540C0A96FF48CD8E551C01465CAE2598540C0B9FC87F4DBE551C0C579933A5C8540C0",38775,"CR","CIP","MO99","LWAL","DU99","H","HB99","Y99","RES","RES2F","BPD","PLFPO","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EWSL","RSH1","RMN","RC","RC1","RWCP","FC","FC1","FWCP","FOS99","","","V99","","COMPLETED","","","16","","99","","99","",38775,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",38775,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5913599676401","-33.0420173115769"
38805,9,"","OSM","","0106000020E61000000100000001030000000100000005000000EC59C63CE1E251C0DB807456B08140C0213F7672E1E251C09E2E41FCB28140C09A339188DFE251C033784E69B38140C02EAE4C53DFE251C0DB0AABC2B08140C0EC59C63CE1E251C0DB807456B08140C0",38805,"MAT99","MATT99","MO99","LWAL","DU99","H","HB99","Y99","OC99","OCCDT99","BP2","PLFR","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EWMA","RSH3","RMT6","RWO","RWO1","RTDP","FC","FC99","FWCP","FOS99","","","V99","hormigón con fachada de ladrillo?
o albañilería confinada?","COMPLETED","","","2","","99","","99","",38805,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",38805,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5449454155206","-33.0132407827324"
38838,9,"","OSM","","0106000020E610000001000000010300000001000000050000008912E3EB21E351C098778B76CB8140C0FA997ADD22E351C0DBEB9392D48140C08A5D369520E351C0E0D6DD3CD58140C019D69EA31FE351C09E62D520CC8140C08912E3EB21E351C098778B76CB8140C0",38838,"CR","CIP","MO99","LWAL","DU99","H","HB99","Y99","COM","COM3","BPD","PLFR","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWG","RSH1","RMN","RC","RC2","RWCP","FC","FC2","FWCP","FOSDL","","","V99","","COMPLETED","","","6","","99","","99","",38838,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",38838,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.54890455","-33.01417085"
38930,9,"","OSM","","0106000020E610000001000000010300000001000000050000008617E9EAB3E351C0179E978A8D8240C09EB5DB2EB4E351C02D1CAD0F908240C069633612B2E351C0A44C0FAF908240C052C543CEB1E351C08ECEF9298E8240C08617E9EAB3E351C0179E978A8D8240C0",38930,"MCF","MUN99","MATP99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFR","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EWSL","RSH2","RMT6","RWO","RWO1","RTDP","FC","FC1","FWC99","FOSSL","","","V99","","COMPLETED","","","3","","99","","99","",38930,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",38930,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.55779995","-33.01999245"
38932,9,"","OSM","","0106000020E61000000100000001030000000100000005000000ECE5D253BFE351C0EE9D2C10988240C02D1A7CABBFE351C07BA8C87C9B8240C0E1CDBF02BDE351C09E08E23C9C8240C0D539ABAABCE351C011FE45D0988240C0ECE5D253BFE351C0EE9D2C10988240C0",38932,"MR","CL99","MO99","LWAL","DU99","H","HB99","Y99","COM","COM1","BPD","PLFP","IRIR","IRPP","TOR","IRRE","IRPS","IRN","EWG","R99","RMT99","RSM99","RST99","RCN99","FC","FC1","FWCP","FOS99","","","V99","","COMPLETED","","","2","","99","","99","",38932,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",38932,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5584819721783","-33.0203292950341"
38952,9,"","OSM","","0106000020E61000000100000001030000000100000009000000A285BAFE93E351C08D24E6FE8F8240C01A1B159392E351C05D2A8073908240C0508D976E92E351C0870B8A308F8240C00F5F268A90E351C081BEE3CA8F8240C0AADED04A90E351C0351367A08D8240C0C76471FF91E351C01D1950148D8240C0B51089E791E351C09A82EB408C8240C06123FF8293E351C0530438BD8B8240C0A285BAFE93E351C08D24E6FE8F8240C0",38952,"CR","CIP","MATP99","LWAL","DU99","H","HB99","Y99","RES","RES2","BPD","PLFT","IRIR","IRVP","TOR","IRIR","IRPP","REC","EWSL","RSH1","RMT99","RC","RC1","RWCP","FC","FC1","FWCP","FOS99","","","V99","Techo?","COMPLETED","","","4","","99","","99","",38952,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",38952,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5558080384384","-33.0199645157309"
38964,9,"","OSM","","0106000020E610000001000000010300000001000000050000007F25A13E13E551C08CE953D8568440C00E87003B12E551C0C00A4B97598440C07469B23511E551C062928087588440C0E507533912E551C0C23060C9558440C07F25A13E13E551C08CE953D8568440C0",38964,"W","WLI","MO99","LWAL","DU99","H","HB","Y99","RES","RES99","BPD","PLFR","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWW","RSH2","RMT2","RWO","RWO1","RTDP","FN","FT99","FWC99","FOSN","","","V99","","COMPLETED","","","1","","0","","99","",38964,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",38964,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5792375000573","-33.0339260333096"
38968,9,"","OSM","","0106000020E610000001000000010300000001000000050000007138F3ABB9E451C035215278758440C0D6B848EBB9E451C07566CC6E778440C0932A9B83B1E451C0C72AA5677A8440C02EAA4544B1E451C087E52A71788440C07138F3ABB9E451C035215278758440C0",38968,"MCF","CL99","MO99","LWAL","DU99","H","HB","Y99","RES","RES2C","BPD","PLFR","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWSL","RSH2","RMT2","RWO","RWO1","RTDP","FC","FC1","FWCP","FOSN","","","V99","","COMPLETED","","","2","","0","","99","",38968,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",38968,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.57358355","-33.0349102"
38970,9,"","OSM","","0106000020E61000000100000001030000000100000005000000737275B6B6E451C078AFFFDF7D8440C096314FF8B6E451C08942CBBA7F8440C0A5051ECEB2E451C07C32B55B818440C08146448CB2E451C0005FC0817F8440C0737275B6B6E451C078AFFFDF7D8440C0",38970,"MCF","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES2B","BPD","PLFR","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWSL","RSH2","RMT6","RWO","RWO1","RTD99","FC","FC99","FWCP","FOSSL","","","V99","","COMPLETED","","","2","","99","","99","",38970,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",38970,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5735326853935","-33.0351445675584"
38989,9,"","OSM","","0106000020E610000001000000010300000001000000050000004A9C700A86E151C0408A3A730F8240C0878FE3E283E151C03CA06CCA158240C0ED8B3A2982E151C0CC327A24148240C0B098C75084E151C0CF1C48CD0D8240C04A9C700A86E151C0408A3A730F8240C0",38989,"CR","CT99","MATP99","LWAL","DU99","H","HB","Y99","RES","RES2","BP1","PLFR","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWC","RSH2","RMT2","RSM99","RST99","RTDP","FC","FC99","FWCP","FOS99","","","V99","","COMPLETED","","","6","","0","","99","",38989,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",38989,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5236878","-33.0161681"
39037,9,"","OSM","","0106000020E6100000010000000103000000010000000500000081B8061104E351C08BF7883D597F40C0EC996F8E04E351C0E84F768E5C7F40C01B57128FFAE251C01C3D23B6607F40C0B075A911FAE251C02A255F645D7F40C081B8061104E351C08BF7883D597F40C0",39037,"MCF","CLBLH","MO99","LWAL","DU99","H","HB99","Y99","GOV","GOV99","BPD","PLFR","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWSL","RSH3","RMT6","RSM99","RST99","RCN99","FC","FC99","FWCP","FOSSL","","","V99","","COMPLETED","","","3","","99","","99","",39037,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",39037,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.546833002794","-32.9950248852139"
39289,9,"","OSM","","0106000020E610000001000000010300000001000000050000008AE2FA1CC4E751C0CF24FB31F78740C0607DF266C3E751C05D4F745DF88740C0C00F62C2C3E751C081817BF9F88740C01E15FF77C4E751C0F25602CEF78740C08AE2FA1CC4E751C0CF24FB31F78740C0",39289,"M99","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFR","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EWSL","RSH2","RMT6","RWO","RWO1","RTDP","FN","FT99","FWC99","FOS99","","","V99","","COMPLETED","","","1","","99","","99","",39289,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",39289,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.621333964722","-33.0622584548887"
39301,9,"","OSM","","0106000020E610000001000000010300000001000000050000009F82B2DFC9E751C09E9A26C7F88740C0CF37FD34C9E751C0C9C3E7F3F68740C0582140E1C7E751C0A515DF50F88740C05E0C8A8BC8E751C0E52C4723FA8740C09F82B2DFC9E751C09E9A26C7F88740C0",39301,"W","WLI","MATP99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFR","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EWW","RSH2","RMT6","RWO","RWO1","RTDP","FN","FT99","FWC99","FOSN","","","V99","","COMPLETED","","","1","","99","","99","",39301,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",39301,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6216355391767","-33.0622725192746"
39305,9,"","OSM","","0106000020E6100000010000000103000000010000000500000052F6F12BB1E751C031CAD875148840C017540A70B0E751C01FA16648158840C05E8DA2BDB0E751C095FFDA0B168840C0992F8A79B1E751C0A8284D39158840C052F6F12BB1E751C031CAD875148840C0",39305,"W","WLI","MATP99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFR","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EWW","RSH2","RMT6","RWO","RWO1","RTDP","FN","FT99","FWC99","FOS99","","","V99","Se analiza la casa verde de la esquina","COMPLETED","","","1","","99","","99","",39305,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",39305,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.62017555","-33.0631486"
39309,9,"","OSM","","0106000020E610000001000000010300000001000000050000007676E8AAAFE751C0F4D83B48F48740C095D74AE8AEE751C04DD64DCEF58740C0E7A15B54B0E751C034187ECBF78740C0FFE08D16B1E751C0DB1A6C45F68740C07676E8AAAFE751C0F4D83B48F48740C0",39309,"W","WLI","MATP99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFR","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EWW","RSH2","RMT6","RWO","RWO1","RTDP","FN","FT99","FWC99","FOS99","","","V99","","COMPLETED","","","1","","99","","99","",39309,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",39309,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6201170659685","-33.0621959981474"
39397,9,"","OSM","","0106000020E610000001000000010300000001000000050000006D1FF296ABE751C0044C2A64F88740C032C5C14AAAE751C0156F641EF98740C0791563AAAAE751C062BEBC00FB8740C07ECFFEF6ABE751C0E55A5947FA8740C06D1FF296ABE751C0044C2A64F88740C0",39397,"ME","MEIR","SC99","LWAL","DU99","H99","HB","Y99","RES","RES99","BPD","PLFL","IRIR","IRPP","TOR","IRRE","IRPS","IRN","EWME","RSH5","RMT2","RME","RWO1","RTDP","FN","FT99","FWC99","FOSN","","","V99","","COMPLETED","","","1","","0","","99","",39397,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",39397,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6198198395203","-33.0623076745904"
39407,9,"","OSM","","0106000020E610000001000000010300000001000000070000004A02791BC0E751C08A6DF717E68740C0B0123D3ABFE751C0CC62BDACE48740C0F20703CFBDE751C0BF661426E78740C063EE5A42BEE751C03CCA77DFE78740C09316D3F1BDE751C0E883656CE88740C0BC1FB75FBEE751C0956B651DE98740C04A02791BC0E751C08A6DF717E68740C0",39407,"M99","CL99","MO99","LWAL","DU99","H","HB99","Y99","MIX","MIX1","BP99","PLFP","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EWSL","RSH2","RMT6","RWO","RWO1","RTDP","FN","FT99","FWC99","FOSN","","","V99","Se consideró la casa de albañilería propiamente tal como sistema resistente, mientras que el almacén exterior de madera sólo se considera como el tipo de ocupación mixto.","COMPLETED","","","1","","99","","99","",39407,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",39407,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6210263322279","-33.0617310704772"
39443,9,"","OSM","","0106000020E610000001000000010300000001000000070000005BD48272B6E751C0951BFB48008840C0BAA871CAB7E751C07CE761B2028840C01FB3FD75B8E751C0DBAD1BA5018840C0DD5042FAB7E751C05F1CA6C7008840C0BA49B148B8E751C07DD92C4D008840C09CD77D6CB7E751C0A75E12C2FE8740C05BD48272B6E751C0951BFB48008840C0",39443,"W","WLI","MATP99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFR","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWW","RSH2","RMT6","RSM99","RST99","RTDP","FW","FW1","FWCP","FOSDL","","","V99","","COMPLETED","","","2","","99","","99","",39443,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",39443,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6205755572945","-33.0625212271857"
39620,9,"","OSM","","0106000020E61000000100000001030000000100000005000000A1A6F16668E751C0C50490357E8740C019E027B366E751C0E4DBBB067D8740C037418AF065E751C0A713BF18808740C0BF0754A467E751C0883C9347818740C0A1A6F16668E751C0C50490357E8740C0",39620,"W","WLI","MATP99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFR","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWW","RSH2","RMT7","RWO","RWO1","RTDP","FN","FT99","FWC99","FOSN","","","V99","","COMPLETED","","","1","","99","","99","",39620,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",39620,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.61567205","-33.0585679"
39765,9,"","OSM","","0106000020E610000001000000010300000001000000070000008318E8DA97E751C05CFF53162A8840C083ED71F096E751C0DEF1DC312B8840C0F48B12F497E751C04E452A8C2D8840C0940A743799E751C0CCC86A042C8840C04199EBD998E751C0CCB4FD2B2B8840C0A045008198E751C0377F5D972B8840C08318E8DA97E751C05CFF53162A8840C0",39765,"W","W99","MATP99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFR","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWW","RSH2","RMT6","RWO","RWO1","RTD99","FN","FT99","FWC99","FOSN","","","V99","La conexión del piso con las fundaciones no esta clara. Floor wall diaphragm unknown. ","COMPLETED","","","1","","0","","99","",39765,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",39765,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6186535068962","-33.0638371453815"
39810,9,"","OSM","","0106000020E61000000100000001030000000100000007000000C3FB05169BE751C05A07ACC1A08740C010DBCCD79BE751C0EE7893DFA28740C0D59DDD1099E751C0D5CE30B5A58740C05391AFA998E751C05EE68585A48740C0A516A5DF99E751C00C789961A38740C0E1760D9F99E751C0244AD63CA28740C0C3FB05169BE751C05A07ACC1A08740C0",39810,"MCF","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES1","BPD","PLFR","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWSL","RSH2","RMT6","RWO","RWO1","RTD99","FW","FW1","FWCP","FOSN","","","V99","El primer piso es de albañilería y el segundo es madera. Se escogió como Material Type: Albañilería confinada","COMPLETED","","","3","","99","","99","",39810,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",39810,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6187947595197","-33.0596672171558"
39813,9,"","OSM","","0106000020E6100000010000000103000000010000000500000027D87F9D9BE751C010577325A78740C0981AFC589CE751C0D923D40CA98740C09A3D755199E751C084190923AC8740C0F35A649698E751C01422E010AA8740C027D87F9D9BE751C010577325A78740C0",39813,"MCF","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES1","BP99","PLFR","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWSL","RSH2","RMT6","RWO","RWO1","RTD99","FN","FT99","FWC99","FOSN","","","V99","","COMPLETED","","","1","","99","","99","",39813,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",39813,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6188020421192","-33.0598638181306"
39841,9,"","OSM","","0106000020E6100000010000000103000000010000000500000088BE164F18E751C0EF7ECB52A18840C03C58B55A16E751C02BCBC639A08840C03C3E100F17E751C02D4D00B49C8840C088A4710319E751C086C0DBCD9D8840C088BE164F18E751C0EF7ECB52A18840C0",39841,"MCF","CLBRS","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFSQ","IRIR","IRPP","IRT99","IRRE","IRPS","IRN","EWSL","RSH2","RMT6","RWO","RWO1","RTDP","FC","FC1","FWCP","FOS99","","","V99","","COMPLETED","","","2","","99","","99","",39841,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",39841,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.610820542764","-33.0673527199614"
39871,9,"","OSM","","0106000020E61000000100000001030000000100000005000000F477A51B17E751C0CF3F0B53A58840C0A27F828B15E751C0B212F3ACA48840C0D1D2702516E751C0C619C39CA08840C0596B28B517E751C0E346DB42A18840C0F477A51B17E751C0CF3F0B53A58840C0",39871,"MCF","CLBLH","MO99","LWAL","DU99","H","HB99","Y99","RES","RES1","BPD","PLFR","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWMA","RSH2","RMT6","RC","RWO1","RCN99","FC","FC1","FWCP","FOSSL","","","V99","La casa apenas se ve. pero debería ser la que esta detrás de la casita amarilla con azul.","COMPLETED","","","1","","99","","99","",39871,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",39871,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6107560207284","-33.0674734099502"
39919,9,"","OSM","","0106000020E610000001000000010300000001000000050000000A3B7B1DA7E751C02EF713DF9A8740C0BD022C4DA5E751C0C2F869DC9B8740C02E008DD2A5E751C0EAE1708B9E8740C07B38DCA2A7E751C056E01A8E9D8740C00A3B7B1DA7E751C02EF713DF9A8740C0",39919,"MAT99","MATT99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BP99","PLFR","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EW99","RSH2","RMT6","RWO","RWO1","RTDP","FN","FT99","FWC99","FOSN","","","V99","No es posible identificar el material por la reja perimetral que impide su visualización completa.","COMPLETED","","","1","","99","","99","",39919,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",39919,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.61953545","-33.05946985"
39974,9,"","OSM","","0106000020E6100000010000000103000000010000000500000070DE4955A4E751C0738D85D7E48740C08E9BD0DAA3E751C03F582140E18740C0A15115AEA2E751C027A089B0E18740C083948E28A3E751C05BD5ED47E58740C070DE4955A4E751C0738D85D7E48740C0",39974,"M99","CL99","MO99","LWAL","DU99","H","HB","Y99","RES","RES99","BP1","PLFR","IRIR","IRVP","CHV","IRRE","IRPS","IRN","EWSL","RSH2","RMT99","RWO","RWO1","RTDP","F99","FT99","FWCP","FOSN","","","V99","","COMPLETED","","","3","","0","","99","",39974,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",39974,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.61935465","-33.0616231"
39979,9,"","OSM","","0106000020E610000001000000010300000001000000050000004DBD6E1198E751C034C40CE8E08740C089D8BB9A97E751C00A8D1656E08740C059B3DF2497E751C0AAC65C63E18740C05338279B97E751C0D4FD52F5E18740C04DBD6E1198E751C034C40CE8E08740C0",39979,"W","WLI","MATP99","LWAL","DU99","H","HB99","Y99","RES","RES99","BP99","PLF99","IR99","IRP99","IRT99","IR99","IRP99","IRT99","EWW","RSH2","RMT6","RWO","RWO2","RTDP","FW","FW1","FWCP","FOSN","","","V99","","COMPLETED","","","2","","99","","99","",39979,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",39979,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6186282833246","-33.0615584456583"
40029,9,"","OSM","","0106000020E6100000010000000103000000010000000500000098254BF784E751C0B2570EE3248840C00999751085E751C004649E4B278840C0AB3A504C83E751C010CAA07F278840C03AC7253383E751C0BDBD1017258840C098254BF784E751C0B2570EE3248840C0",40029,"M99","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BP99","PLFR","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EWSL","RSH2","RMT6","RWO","RWO1","RTDP","FN","FT99","FWC99","FOSN","","","V99","","COMPLETED","","","1","","99","","99","",40029,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",40029,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6174397","-33.06366555"
40037,9,"","OSM","","0106000020E61000000100000001030000000100000005000000ACA525FB8CE751C05DED17A2F98740C0B8DD150B8DE751C0BB93F4D5FA8740C0F4E4F5BB8BE751C0DF3BC505FB8740C0E8AC05AC8BE751C01555BFD2F98740C0ACA525FB8CE751C05DED17A2F98740C0",40037,"W","WLI","MATP99","LWAL","DU99","H","HB","Y99","RES","RES99","BPD","PLFR","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWW","RSH2","RMT2","RWO","RWO1","RTDP","FN","FT99","FWC99","FOSN","","","V99","","COMPLETED","","","1","","0","","99","",40037,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",40037,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.617941767992","-33.0623269233089"
40041,9,"","OSM","","0106000020E61000000100000001030000000100000005000000E805E9737FE751C071AF2715E88740C0B8DAD48A80E751C0F92A9E1FEB8740C00CDCCBC77FE751C00449E9E3EB8740C03C07E0B07EE751C0E80D9CD8E88740C0E805E9737FE751C071AF2715E88740C0",40041,"W","WLI","MATP99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFR","IRIR","IRVP","SOS","IRRE","IRPS","IRN","EWW","RSH8","RMT6","RWO","RWO1","RTDP","FW","FW1","FWCP","FOSN","","","V99","","COMPLETED","","","1","","99","","99","",40041,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",40041,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6171641032082","-33.0618281853065"
40169,9,"","OSM","","0106000020E610000001000000010300000001000000050000000F27309D56E751C027F49FDA858740C02CDE7EAF57E751C00F9E6406858740C07ADA86F656E751C0F3EC4D67828740C05D2338E455E751C00A43893B838740C00F27309D56E751C027F49FDA858740C0",40169,"M99","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFR","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EWMA","RSH2","RMT6","RWO","RWO1","RTDP","FN","FT99","FWC99","FOSN","","","V99","","COMPLETED","","","1","","99","","99","",40169,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",40169,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.61467215","-33.05871975"
40182,9,"","OSM","","0106000020E61000000100000001030000000100000005000000DE8E705A70E751C068ECA6EF908740C01A3790896FE751C08D8642BA8E8740C0A409CA236EE751C0B0CCB62E908740C032C115F56EE751C0F7724463928740C0DE8E705A70E751C068ECA6EF908740C0",40182,"W","WLI","MATP99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFSQ","IR99","IRP99","IRT99","IRRE","IRPS","IRN","EWME","RSH2","RMT6","RWO","RWO1","RTDP","FN","FT99","FWC99","FOS99","","","V99","Se analiza la casa en la que e ubica la camioneta","COMPLETED","","","1","","99","","99","",40182,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",40182,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6161649725315","-33.0590990648277"
